"module name","license","repository"
"require_optional@1.0.1","Apache-2.0","https://github.com/christkv/require_optional"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resize-observer-polyfill@1.5.1","MIT","https://github.com/que-etc/resize-observer-polyfill"
"resize-observer@1.0.0","Apache-2.0","https://github.com/pelotoncycle/resize-observer"
"resolve-from@2.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url"
"resolve@1.12.0","MIT","https://github.com/browserify/resolve"
"responselike@2.0.0","MIT","https://github.com/lukechilds/responselike"
"ret@0.1.15","MIT","https://github.com/fent/ret.js"
"retry-request@4.1.3","MIT","https://github.com/stephenplusplus/retry-request"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry"
"rimraf@2.6.3","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf"
"ripemd160@2.0.2","MIT","https://github.com/crypto-browserify/ripemd160"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.0","MIT","https://github.com/feross/safe-buffer"
"safe-regex@1.1.0","MIT","https://github.com/substack/safe-regex"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"saslprep@1.0.3","MIT","https://github.com/reklatsmasters/saslprep"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"scheduler@0.13.6","MIT","https://github.com/facebook/react"
"schema-utils@1.0.0","MIT","https://github.com/webpack-contrib/schema-utils"
"select@1.1.2","MIT","https://github.com/zenorocha/select"
"semantic-ui-css@2.4.1","MIT","https://github.com/Semantic-Org/Semantic-UI-CSS"
"semantic-ui-react@0.88.2","MIT","https://github.com/Semantic-Org/Semantic-UI-React"
"semver@5.3.0","ISC","https://github.com/npm/node-semver"
"semver@5.7.0","ISC","https://github.com/npm/node-semver"
"semver@5.7.1","ISC","https://github.com/npm/node-semver"
"semver@6.3.0","ISC","https://github.com/npm/node-semver"
"semver@7.3.2","ISC","https://github.com/npm/node-semver"
"semver@7.3.4","ISC","https://github.com/npm/node-semver"
"send@0.17.1","MIT","https://github.com/pillarjs/send"
"serialize-javascript@4.0.0","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serve-static@1.14.1","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-immediate-shim@1.0.1","MIT","https://github.com/sindresorhus/set-immediate-shim"
"set-value@2.0.1","MIT","https://github.com/jonschlinkert/set-value"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"setprototypeof@1.1.1","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js"
"shallowequal@1.1.0","MIT","https://github.com/dashed/shallowequal"
"shelljs@0.8.3","BSD-3-Clause","https://github.com/shelljs/shelljs"
"shimmer@1.2.1","BSD-2-Clause","https://github.com/othiym23/shimmer"
"shortid@2.2.15","MIT","https://github.com/dylang/shortid"
"sift@7.0.1","MIT","https://github.com/crcn/sift.js"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit"
"simpl-schema@1.5.6","MIT","https://github.com/aldeed/node-simple-schema"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle"
"sliced@1.0.1","MIT","https://github.com/aheckmann/sliced"
"slick-carousel@1.8.1","MIT","https://github.com/kenwheeler/slick"
"slugify@1.3.6","MIT","https://github.com/simov/slugify"
"snakecase-keys@3.2.1","MIT","https://github.com/bendrucker/snakecase-keys"
"snapdragon-node@2.1.1","MIT","https://github.com/jonschlinkert/snapdragon-node"
"snapdragon-util@3.0.1","MIT","https://github.com/jonschlinkert/snapdragon-util"
"snapdragon@0.8.2","MIT","https://github.com/jonschlinkert/snapdragon"
"socket.io-adapter@1.1.2","MIT","https://github.com/socketio/socket.io-adapter"
"socket.io-client@2.4.0","MIT","https://github.com/Automattic/socket.io-client"
"socket.io-parser@3.3.2","MIT","https://github.com/Automattic/socket.io-parser"
"socket.io-parser@3.4.1","MIT","https://github.com/socketio/socket.io-parser"
"socket.io@2.4.1","MIT","https://github.com/socketio/socket.io"
"sockjs-client@1.4.0","MIT","https://github.com/sockjs/sockjs-client"
"sort-any@1.1.23","MIT","https://github.com/oprogramador/sort-any"
"source-list-map@2.0.1","MIT","https://github.com/webpack/source-list-map"
"source-map-resolve@0.5.2","MIT","https://github.com/lydell/source-map-resolve"
"source-map-support@0.5.16","MIT","https://github.com/evanw/node-source-map-support"
"source-map-support@0.5.19","MIT","https://github.com/evanw/node-source-map-support"
"source-map-url@0.4.0","MIT","https://github.com/lydell/source-map-url"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.7.3","BSD-3-Clause","https://github.com/mozilla/source-map"
"space-separated-tokens@1.1.4","MIT","https://github.com/wooorm/space-separated-tokens"
"sparse-bitfield@3.0.3","MIT","https://github.com/mafintosh/sparse-bitfield"
"spdx-correct@3.1.0","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.2.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.0","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.5","CC0-1.0","https://github.com/shinnn/spdx-license-ids"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string"
"split2@2.2.0","ISC","https://github.com/mcollina/split2"
"split@1.0.1","MIT","https://github.com/dominictarr/split"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sqlstring@2.3.2","MIT","https://github.com/mysqljs/sqlstring"
"sse4_crc32@6.0.1","MIT","https://github.com/anandsuresh/sse4_crc32"
"ssf@0.11.2","Apache-2.0","https://github.com/SheetJS/ssf"
"sshpk@1.16.1","MIT","https://github.com/joyent/node-sshpk"
"ssri@6.0.1","ISC","https://github.com/zkat/ssri"
"stack-trace@0.0.10","MIT","https://github.com/felixge/node-stack-trace"
"standard-version@9.0.0","ISC","https://github.com/conventional-changelog/standard-version"
"state-toggle@1.0.3","MIT","https://github.com/wooorm/state-toggle"
"static-extend@0.1.2","MIT","https://github.com/jonschlinkert/static-extend"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"stream-browserify@2.0.2","MIT","https://github.com/browserify/stream-browserify"
"stream-each@1.2.3","MIT","https://github.com/mafintosh/stream-each"
"stream-events@1.0.5","MIT","https://github.com/stephenplusplus/stream-events"
"stream-http@2.8.3","MIT","https://github.com/jhiesey/stream-http"
"stream-http@3.0.0","MIT","https://github.com/jhiesey/stream-http"
"stream-shift@1.0.0","MIT","https://github.com/mafintosh/stream-shift"
"streamsearch@0.1.2","MIT","https://github.com/mscdex/streamsearch"
"strict-uri-encode@1.1.0","MIT","https://github.com/kevva/strict-uri-encode"
"string-convert@0.2.1","MIT","https://github.com/akiran/string-convert"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@4.2.0","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.trimleft@2.1.0","MIT","https://github.com/es-shims/String.prototype.trimLeft"
"string.prototype.trimright@2.1.0","MIT","https://github.com/es-shims/String.prototype.trimRight"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.2.0","MIT","https://github.com/nodejs/string_decoder"
"stringify-package@1.0.1","ISC","https://github.com/npm/stringify-package"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@6.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@2.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-indent@1.0.1","MIT","https://github.com/sindresorhus/strip-indent"
"strip-indent@2.0.0","MIT","https://github.com/sindresorhus/strip-indent"
"strip-indent@3.0.0","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"stubs@3.0.0","MIT","https://github.com/stephenplusplus/stubs"
"subscriptions-transport-ws@0.9.18","MIT","https://github.com/apollostack/subscriptions-transport-ws"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"symbol-observable@1.2.0","MIT","https://github.com/blesh/symbol-observable"
"symbol-observable@2.0.3","MIT","https://github.com/blesh/symbol-observable"
"tapable@1.1.3","MIT","https://github.com/webpack/tapable"
"tar-fs@1.16.3","MIT","https://github.com/mafintosh/tar-fs"
"tar-stream@1.6.2","MIT","https://github.com/mafintosh/tar-stream"
"tar@4.4.13","ISC","https://github.com/npm/node-tar"
"tar@4.4.8","ISC","https://github.com/npm/node-tar"
"teeny-request@7.0.1","Apache-2.0","https://github.com/googleapis/teeny-request"
"terser-webpack-plugin@1.4.5","MIT","https://github.com/webpack-contrib/terser-webpack-plugin"
"terser@4.3.9","BSD-2-Clause","https://github.com/terser/terser"
"terser@5.3.5","BSD-2-Clause","https://github.com/terser/terser"
"text-extensions@1.9.0","MIT","https://github.com/sindresorhus/text-extensions"
"text-hex@1.0.0","MIT","https://github.com/3rd-Eden/text-hex"
"through2@2.0.5","MIT","https://github.com/rvagg/through2"
"through2@3.0.1","MIT","https://github.com/rvagg/through2"
"through2@4.0.2","MIT","https://github.com/rvagg/through2"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"timers-browserify@2.0.10","MIT","https://github.com/jryans/timers-browserify"
"timers-browserify@2.0.11","MIT","https://github.com/jryans/timers-browserify"
"tiny-emitter@2.1.0","MIT","https://github.com/scottcorgan/tiny-emitter"
"tiny-invariant@1.1.0","MIT","https://github.com/alexreardon/tiny-invariant"
"tinycolor2@1.4.1","MIT","https://bgrins.github.com/TinyColor"
"to-array@0.1.4","MIT","https://github.com/Raynos/to-array"
"to-arraybuffer@1.0.1","MIT","https://github.com/jhiesey/to-arraybuffer"
"to-buffer@1.1.1","MIT","https://github.com/mafintosh/to-buffer"
"to-no-case@1.0.2","MIT","https://github.com/ianstormtaylor/to-no-case"
"to-object-path@0.3.0","MIT","https://github.com/jonschlinkert/to-object-path"
"to-readable-stream@2.1.0","MIT","https://github.com/sindresorhus/to-readable-stream"
"to-regex-range@2.1.1","MIT","https://github.com/micromatch/to-regex-range"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"to-regex@3.0.2","MIT","https://github.com/jonschlinkert/to-regex"
"to-snake-case@1.0.0","MIT","https://github.com/ianstormtaylor/to-snake-case"
"to-space-case@1.0.0","MIT","https://github.com/ianstormtaylor/to-space-case"
"toidentifier@1.0.0","MIT","https://github.com/component/toidentifier"
"toposort@1.0.7","MIT","https://github.com/marcelklehr/toposort"
"tough-cookie@2.4.3","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"transit-immutable-js@0.7.0","MIT","https://github.com/glenjamin/transit-immutable-js"
"transit-js@0.8.867","Apache-2.0","https://github.com/cognitect/npm-transit-js"
"trim-newlines@1.0.0","MIT","https://github.com/sindresorhus/trim-newlines"
"trim-newlines@2.0.0","MIT","https://github.com/sindresorhus/trim-newlines"
"trim-newlines@3.0.0","MIT","https://github.com/sindresorhus/trim-newlines"
"trim-off-newlines@1.0.1","MIT","https://github.com/stevemao/trim-off-newlines"
"trim-trailing-lines@1.1.4","MIT","https://github.com/wooorm/trim-trailing-lines"
"trim@0.0.1","MIT*",""
"triple-beam@1.3.0","MIT","https://github.com/winstonjs/triple-beam"
"trough@1.0.5","MIT","https://github.com/wooorm/trough"
"ts-invariant@0.4.4","MIT","https://github.com/apollographql/invariant-packages"
"ts-toolbelt@6.15.3","Apache-2.0","https://github.com/millsp/ts-toolbelt"
"tslib@1.10.0","Apache-2.0","https://github.com/Microsoft/tslib"
"tslib@1.14.1","0BSD","https://github.com/Microsoft/tslib"
"tslib@2.0.0","0BSD","https://github.com/Microsoft/tslib"
"tty-browserify@0.0.0","MIT","https://github.com/substack/tty-browserify"
"tty-browserify@0.0.1","MIT","https://github.com/browserify/tty-browserify"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"type-fest@0.10.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.13.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.20.2","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.6.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.8.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"typed-styles@0.0.7","MIT",""
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"ua-parser-js@0.7.20","MIT","https://github.com/faisalman/ua-parser-js"
"uglify-js@3.4.10","BSD-2-Clause","https://github.com/mishoo/UglifyJS2"
"unherit@1.1.3","MIT","https://github.com/wooorm/unherit"
"unified@6.2.0","MIT","https://github.com/unifiedjs/unified"
"uniforms-bridge-graphql@2.6.2","MIT","https://github.com/vazco/uniforms/tree/master/packages/uniforms-bridge-graphql"
"uniforms-bridge-simple-schema-2@2.6.2","MIT","https://github.com/vazco/uniforms/tree/master/packages/uniforms-bridge-simple-schema-2"
"uniforms-semantic@2.6.2","MIT","https://github.com/vazco/uniforms/tree/master/packages/uniforms-semantic"
"uniforms@2.6.2","MIT","https://github.com/vazco/uniforms/tree/master/packages/uniforms"
"union-value@1.0.1","MIT","https://github.com/jonschlinkert/union-value"
"unique-filename@1.1.1","ISC","https://github.com/iarna/unique-filename"
"unique-slug@2.0.2","ISC","https://github.com/iarna/unique-slug"
"unist-util-is@3.0.0","MIT","https://github.com/syntax-tree/unist-util-is"
"unist-util-remove-position@1.1.4","MIT","https://github.com/syntax-tree/unist-util-remove-position"
"unist-util-stringify-position@1.1.2","MIT","https://github.com/syntax-tree/unist-util-stringify-position"
"unist-util-visit-parents@1.1.2","MIT","https://github.com/syntax-tree/unist-util-visit-parents"
"unist-util-visit-parents@2.1.2","MIT","https://github.com/syntax-tree/unist-util-visit-parents"
"unist-util-visit@1.4.1","MIT","https://github.com/syntax-tree/unist-util-visit"
"universalify@0.1.2","MIT","https://github.com/RyanZim/universalify"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"unset-value@1.0.0","MIT","https://github.com/jonschlinkert/unset-value"
"upath@1.2.0","MIT","https://github.com/anodynos/upath"
"upper-case@1.1.3","MIT","https://github.com/blakeembrey/upper-case"
"uri-js@4.2.2","BSD-2-Clause","https://github.com/garycourt/uri-js"
"urix@0.1.0","MIT","https://github.com/lydell/urix"
"url-parse@1.4.7","MIT","https://github.com/unshiftio/url-parse"
"url@0.11.0","MIT","https://github.com/defunctzombie/node-url"
"use-memo-one@1.1.1","MIT","https://github.com/alexreardon/use-memo-one"
"use@3.1.1","MIT","https://github.com/jonschlinkert/use"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util.promisify@1.0.0","MIT","https://github.com/ljharb/util.promisify"
"util@0.10.3","MIT","https://github.com/defunctzombie/node-util"
"util@0.11.1","MIT","https://github.com/defunctzombie/node-util"
"utila@0.4.0","MIT","https://github.com/AriaMinaei/utila"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@3.3.3","MIT","https://github.com/kelektiv/node-uuid"
"uuid@8.3.1","MIT","https://github.com/uuidjs/uuid"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror"
"vfile-location@2.0.6","MIT","https://github.com/vfile/vfile-location"
"vfile-message@1.1.1","MIT","https://github.com/vfile/vfile-message"
"vfile@2.3.0","MIT","https://github.com/vfile/vfile"
"vm-browserify@1.1.0","MIT","https://github.com/substack/vm-browserify"
"vm-browserify@1.1.2","MIT","https://github.com/substack/vm-browserify"
"warning@3.0.0","BSD-3-Clause","https://github.com/BerkeleyTrue/warning"
"warning@4.0.3","MIT","https://github.com/BerkeleyTrue/warning"
"watchpack-chokidar2@2.0.1","MIT","https://github.com/webpack/watchpack"
"watchpack@1.7.5","MIT","https://github.com/webpack/watchpack"
"webpack-sources@1.4.3","MIT","https://github.com/webpack/webpack-sources"
"webpack@4.46.0","MIT","https://github.com/webpack/webpack"
"websocket-driver@0.7.3","Apache-2.0","https://github.com/faye/websocket-driver-node"
"websocket-extensions@0.1.4","Apache-2.0","https://github.com/faye/websocket-extensions-node"
"whatwg-fetch@3.0.0","MIT","https://github.com/github/fetch"
"which-module@2.0.0","ISC","https://github.com/nexdrew/which-module"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.3","ISC","https://github.com/iarna/wide-align"
"winston-transport@4.3.0","MIT","https://github.com/winstonjs/winston-transport"
"winston@3.2.1","MIT","https://github.com/winstonjs/winston"
"wmf@1.0.2","Apache-2.0","https://github.com/SheetJS/js-wmf"
"word@0.3.0","Apache-2.0","https://github.com/SheetJS/js-word"
"wordwrap@1.0.0","MIT","https://github.com/substack/node-wordwrap"
"workbook@1.1.3","MIT","https://github.com/protobi/workbook"
"worker-farm@1.7.0","MIT","https://github.com/rvagg/node-worker-farm"
"wrap-ansi@6.2.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"ws@5.2.2","MIT","https://github.com/websockets/ws"
"ws@6.2.1","MIT","https://github.com/websockets/ws"
"ws@7.4.5","MIT","https://github.com/websockets/ws"
"x-is-string@0.1.0","MIT","https://github.com/Matt-Esch/x-is-string"
"xlsx@0.16.3","Apache-2.0","https://github.com/SheetJS/js-xlsx"
"xmlhttprequest-ssl@1.6.3","MIT","https://github.com/mjwwit/node-XMLHttpRequest"
"xss@1.0.8","MIT","https://github.com/leizongmin/js-xss"
"xtend@4.0.1","MIT","https://github.com/Raynos/xtend"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
"y18n@4.0.0","ISC","https://github.com/yargs/y18n"
"yallist@3.0.3","ISC","https://github.com/isaacs/yallist"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yallist@4.0.0","ISC","https://github.com/isaacs/yallist"
"yargs-parser@18.1.3","ISC","https://github.com/yargs/yargs-parser"
"yargs@15.4.1","MIT","https://github.com/yargs/yargs"
"yeast@0.1.2","MIT","https://github.com/unshiftio/yeast"
"zen-observable-ts@0.8.21","MIT","https://github.com/apollographql/apollo-link"
"zen-observable@0.8.14","MIT","https://github.com/zenparsing/zen-observable"
